,CONSTITUENTSYSTEMID,DAYSDIFF,r_percentile,count_gifts,f_percentile,total_giving,m_percentile,RFM,Rank_Pct
14533,8B1E7598-C3C7-4A67-8B1E-C9EEFDABC970,1,0.9992473486144372,373,0.9970578173109819,318639.45,0.9943893260348956,2.9906944919603147,100.0
14525,B745E2E6-3BBC-4FB2-B6E1-889DC4562774,2,0.9980157372562436,506,0.9984946972288744,296797.47,0.9938419432090319,2.99035237769415,99.99315818281336
14587,47F034D5-8CBD-4142-8BCD-CB068BC20608,4,0.9964420116318851,263,0.9920629490249744,846513.42,0.9980841601094765,2.986589120766336,99.98631636562672
14484,2D60801B-7C63-4B11-848E-AB21C82C1C6C,9,0.9939787889154977,604,0.9989052343482723,181859.24,0.9910366062264796,2.9839206294902496,99.97947454844007
14579,D24EB971-19A6-422E-A257-E7247988D66D,10,0.993157714676702,247,0.9912418747861785,690081.56,0.9975367772836127,2.9819363667464933,99.97263273125341
14517,08E3C9CF-57FF-49A9-AFFD-8D3BBB2DD523,17,0.9903523776941499,448,0.9977420458433117,274508.63,0.993294560383168,2.9813889839206293,99.96579091406677
14519,6EFF7792-278F-48FB-BD29-9DFC1CC4BDAC,9,0.9939787889154977,273,0.9927471775573041,276656.24,0.993431406089634,2.9801573725624357,99.95894909688013
14567,21937E88-0A83-4F30-8754-660CE7BB6185,18,0.9876838864180636,237,0.9908313376667807,571447.62,0.9967157030448169,2.9752309271296613,99.9521072796935
14562,30D6515D-92C2-4B51-8F5D-225625C4B5C8,31,0.9822100581594253,333,0.9959630516592541,542757.66,0.9963735887786521,2.9745466985973312,99.94526546250684
14507,1EE5D637-020B-4F1F-AAC5-21F0B2D2408F,9,0.9939787889154977,179,0.9843995894628806,249336.85,0.9926103318508381,2.9709887102292165,99.9384236453202
14312,407E514A-0C72-4C9F-A686-1FE3D91631C8,15,0.9915839890523435,1452,0.9999315771467671,81704.77,0.9792678754704072,2.970783441669518,99.93158182813356
14394,D024909F-70A3-4D57-8D62-C20BF3111B8D,22,0.9867943893260349,608,0.9990420800547383,105845.28,0.9848785494355115,2.9707150188162847,99.9247400109469
14424,18E57D8E-4582-475D-8E0B-494A048D0B64,29,0.982894286691755,1489,1.0,124634.6,0.9869312350325009,2.969825521724256,99.91789819376025
14599,63A571FE-7A46-402D-84BA-FD477136998C,67,0.9731098186794389,367,0.9969893944577489,1229580.06,0.9989052343482723,2.96900444748546,99.91105637657361
14281,4D9C5D76-0CB2-4767-9848-1AB0072392F7,7,0.9952104002736915,300,0.9939787889154977,76021.0,0.9771467670201848,2.966335956209374,99.90421455938697
14481,517CFF2F-2D2C-4F1C-99AC-0C1AAA47DFE7,3,0.9968525487512829,147,0.9783099555251454,179184.78,0.9908313376667807,2.965993841943209,99.89737274220033
14565,000C8C92-F213-4EB5-9380-87E5ED4F8A42,86,0.9709887102292165,392,0.9972630858706808,553891.49,0.996578857338351,2.9648306534382485,99.89053092501369
14365,32971857-36CD-4338-9B4F-3285229A894F,24,0.9854943551146083,317,0.9950051317139925,95812.31,0.982894286691755,2.963393773520356,99.88368910782704
14293,B3063D5A-42B9-4DA9-B769-C74AE510AD65,10,0.993157714676702,227,0.989941840574752,78230.42,0.9779678412589805,2.9610673965104346,99.8768472906404
14350,555F52B4-C983-47EC-93EF-8DEB98D35AA0,9,0.9939787889154977,165,0.9817310981867944,89135.0,0.9818679438932604,2.9575778309955525,99.87000547345374
14233,6098E780-46E7-4473-AC66-48F47035F074,2,0.9980157372562436,188,0.9856312008210742,64737.5,0.9738624700650017,2.9575094081423194,99.8631636562671
14247,5C3A4FF4-7066-4A0E-B495-C7E8E588E879,35,0.9811837153609305,763,0.9993157714676703,68311.0,0.9748203900102634,2.9553198768388644,99.85632183908046
14303,732BC1B8-EC4F-4301-823B-4BC575773B44,36,0.9807047553882997,331,0.9958262059527883,79840.8,0.9786520697913103,2.9551830311323983,99.84948002189381
14231,74070893-24E4-4896-B769-E47F1890EAA9,29,0.982894286691755,396,0.9973315087239137,64387.99,0.9737256243585357,2.9539514197742047,99.84263820470717
14433,F59E0449-5F08-43F1-9F63-169E42880DF1,58,0.9755730413958262,227,0.989941840574752,130667.5,0.9875470407115977,2.953061922682176,99.83579638752053
14124,061BDF47-F6E6-4DEF-AB81-E7D83E07DD0C,15,0.9915839890523435,305,0.9943209031816627,50322.74,0.9664043790626069,2.9523092712966132,99.82895457033388
14363,25042DE1-72FE-4836-AACC-664C1C6F3672,58,0.9755730413958262,300,0.9939787889154977,95156.24,0.982757440985289,2.952309271296613,99.82211275314724
14352,F1191115-5AB8-4F6B-A826-9D8A38B0A45F,18,0.9876838864180636,166,0.9821416353061923,89332.67,0.9820047895997263,2.951830311323982,99.81527093596058
14452,BC4CB035-5C25-43DA-A73E-43F5D22E115A,42,0.979609989736572,170,0.983099555251454,146843.0,0.9888470749230243,2.9515566199110506,99.80842911877394
14102,C96F596A-6FF7-418C-8BA2-15877A56E83B,18,0.9876838864180636,548,0.9987683886418064,48541.0,0.9648990762914813,2.9513513513513514,99.8015873015873
13981,B401A990-4D88-4890-832E-E68221301B3B,4,0.9964420116318851,469,0.9981525829627096,37831.74,0.9566199110502908,2.9512145056448853,99.79474548440066
14447,11AB81FA-B7C4-4A2D-AF85-CEF5B75FE994,46,0.9783099555251454,175,0.9837153609305508,142640.45,0.9885049606568594,2.9505302771125557,99.78790366721401
14193,D596FAA1-4D68-4A97-9109-449B2B71E1F4,18,0.9876838864180636,208,0.9881628463906945,57905.0,0.9711255559356825,2.9469722887444405,99.78106185002737
14262,6FAEAFDA-DDB7-4FFE-AF00-2C336A0CFA83,36,0.9807047553882997,228,0.9901471091344509,71610.0,0.9758467328087581,2.9466985973315087,99.77422003284072
14489,67424DCD-186E-4907-8877-2317666AC295,16,0.9910366062264796,110,0.9636674649332877,195260.0,0.9913787204926445,2.9460827916524117,99.76737821565408
14590,BE841321-C61C-412B-877E-9D2E44AD43B4,49,0.9780362641122134,121,0.969414984604858,930195.61,0.9982894286691755,2.945740677386247,99.76053639846744
14576,D9179592-C985-40B2-8FBF-253A566259FA,72,0.9719466301744782,137,0.9752993499828942,651334.87,0.9973315087239137,2.9445774888812863,99.75369458128078
14412,532056F1-4DAE-4A20-81C5-ABF81FE487AC,36,0.9807047553882997,144,0.9773520355798837,115585.0,0.9861101607937051,2.9441669517618885,99.74685276409414
14130,06C9B6EA-5063-46B4-8E19-3C4F1A828EAF,3,0.9968525487512829,150,0.9789941840574752,50875.0,0.9668149161820048,2.9426616489907627,99.7400109469075
14307,FB0AEFDC-B4B5-4450-BECE-2FD37108F11E,21,0.9872733492986657,136,0.9750256585699624,80580.2,0.9789257612042422,2.9412247690728703,99.73316912972085
14157,78763296-B3B5-45EF-9262-631007A0BFA2,36,0.9807047553882997,242,0.9910366062264796,53478.5,0.9686623332192953,2.9404036948340746,99.72632731253421
14134,8638C09A-EB8F-4784-8299-F328AD6CFE36,50,0.9778309955525145,317,0.9950051317139925,51119.2,0.9670886075949368,2.9399247348614437,99.71948549534756
13929,2C4EC3BA-EE26-4147-B9F8-1DBF7C8F32DC,18,0.9876838864180636,528,0.9986999657885733,34155.0,0.9530619226821758,2.9394457748888128,99.71264367816092
14608,0E5D225D-944D-4632-BA9B-9E120FF7C39D,89,0.9435511460827917,339,0.9960314745124872,1956003.26,0.9995210400273692,2.9391036606226484,99.70580186097428
13888,24D1825F-BB97-4745-8936-A3E8E477A255,15,0.9915839890523435,351,0.996578857338351,32199.0,0.9502565856996237,2.9384194320903183,99.69896004378764
14186,810C1C79-488D-4E98-B68D-6DFB74BB686A,15,0.9915839890523435,132,0.9737256243585357,57140.0,0.9706465959630517,2.9359562093739306,99.692118226601
14327,11B5E756-12EA-4BE5-B74D-41E3D162FA90,1,0.9992473486144372,97,0.9562093739308929,84433.33,0.9802942182689018,2.935750940814232,99.68527640941434
14502,DAEA332A-CFE3-43FF-9875-1B52038F6D1F,89,0.9435511460827917,1288,0.9996578857338351,231882.49,0.9922682175846733,2.9354772494013,99.67843459222769
14100,522F61F7-9C95-4F60-A94C-6A03D73B616C,38,0.9800889497092029,234,0.9905576462538488,48369.0,0.9647622305850154,2.935408826548067,99.67159277504105
14574,7AE4DA42-0921-4BD3-827E-0728A2858D49,89,0.9435511460827917,273,0.9927471775573041,618115.18,0.9971946630174479,2.9334929866575434,99.66475095785441
14448,6CFC4614-7605-4390-B600-329D574DA642,89,0.9435511460827917,1427,0.999863154293534,143173.99,0.9885733835100924,2.931987683886418,99.65790914066777
14170,EFB13ECE-87DD-4C53-8A8D-44EB3579A277,22,0.9867943893260349,135,0.9747519671570305,55047.5,0.969551830311324,2.9310981867943893,99.65106732348112
14521,F03A32E2-F71F-43BA-B4A6-6E1DE2F1808C,89,0.9435511460827917,293,0.9937735203557988,277642.31,0.9935682517960999,2.93089291823469,99.64422550629448
14376,020047A1-014A-448D-A4D9-1BA9C0FCD9A5,64,0.9744782757440985,129,0.9726308587068081,100255.0,0.9836469380773178,2.9307560725282245,99.63738368910782
14554,43CD417C-CE17-45EF-AF6E-79261D741343,99,0.935682517960999,583,0.9988368114950393,487404.58,0.9958262059527883,2.9303455354088266,99.63054187192118
14325,920E89F7-CFC3-419C-8141-370007AC7617,72,0.9719466301744782,145,0.9777625726992816,83945.14,0.9801573725624358,2.9298665754361957,99.62370005473454
14571,60EB24D3-099E-4945-AA8D-CC9FF27CB4B5,100,0.9333561409510777,982,0.9994526171741361,604355.24,0.9969893944577489,2.9297981525829626,99.61685823754789
14095,1A7E22F2-1F10-457A-8A4A-17F7044710B3,35,0.9811837153609305,173,0.9835100923708519,47641.0,0.9644201163188505,2.929113924050633,99.61001642036125
14244,92E9CE2C-31E2-4DBE-8704-0C7E14685DDC,66,0.9737940472117688,156,0.979678412589805,67959.0,0.9746151214505645,2.9280875812521385,99.60317460317461
14246,E642B1CA-82B8-4C81-8AD8-C70D88B8262E,24,0.9854943551146083,116,0.9669517618884708,68245.0,0.9747519671570305,2.9271980841601097,99.59633278598797
14592,90A7205D-2B59-400D-A13D-3B2D642BDA08,91,0.9414300376325693,200,0.9872733492986657,1073594.61,0.9984262743756415,2.9271296613068767,99.58949096880131
14520,702329BA-7106-4120-855A-1131EB06F824,93,0.9378720492644543,319,0.9952104002736915,277636.11,0.9934998289428669,2.9265822784810127,99.58264915161466
14466,5F257C9D-DE25-4210-9630-EB41A7231C1B,89,0.9435511460827917,257,0.9918576804652754,168821.5,0.989804994868286,2.925213821416353,99.57580733442802
13644,1CC974B2-6085-458C-8494-0501473D9D19,15,0.9915839890523435,1333,0.9997263085870681,21455.0,0.9335614095107766,2.924871707150188,99.56896551724138
14546,7ACD26E7-14C2-46AE-B3BC-512017F59FFA,89,0.9435511460827917,189,0.9859733150872392,411004.54,0.9952788231269244,2.9248032842969556,99.56212370005474
14431,02BA9A37-FEEE-4CB5-BD5A-1858AF2DC569,89,0.9435511460827917,290,0.9936366746493329,129194.05,0.9874101950051317,2.9245980157372564,99.55528188286809
14534,0DEE8E8A-3DD8-4CE5-BE8E-1E22432F3932,89,0.9435511460827917,191,0.986383852206637,337721.2,0.9944577488881287,2.9243927471775573,99.54844006568145
14540,921254AF-0212-46E9-B39C-7D3C8ABC6B02,92,0.9396510434485118,214,0.9885733835100924,357533.2,0.9948682860075265,2.9230927129661306,99.54159824849481
14606,6635CE7A-ACA2-4915-9B51-E1F5A5A5A2E5,107,0.9243243243243243,519,0.9986315429353404,1424497.96,0.9993841943209032,2.922340061580568,99.53475643130815
14493,7976CA9A-267A-4214-87BA-278E7C6CD87D,89,0.9435511460827917,194,0.986589120766336,203572.5,0.9916524119055765,2.921792678754704,99.52791461412151
14402,39683D4A-E65E-4EF4-8CAC-84E82BAC84F7,28,0.9839890523434828,92,0.9517618884707493,107668.94,0.9854259322613753,2.9211768730756074,99.52107279693486
13815,4265ED41-5594-413F-97DC-AF3357681D52,31,0.9822100581594253,269,0.9924734861443723,28943.2,0.9452617174136162,2.9199452617174138,99.51423097974822
14031,FEAF78FB-617D-48AB-AD96-9091D39ECDF2,38,0.9800889497092029,152,0.9793362983236401,41672.5,0.9600410537119398,2.919466301744783,99.50738916256158
14413,8F3AD577-1A93-4259-B9F3-1C42121BE805,89,0.9435511460827917,224,0.9895313034553541,115600.0,0.9861785836469381,2.9192610331850837,99.50054734537494
14292,D2C80953-656B-4EF8-9A96-31717A92948C,89,0.9435511460827917,429,0.9976736229900787,78052.58,0.9778994184057476,2.9191241874786176,99.49028461959496
14535,4793BD89-1B8E-4E7B-97D0-D6E30863BC4B,89,0.9435511460827917,162,0.9810468696544646,339487.65,0.9945261717413616,2.9191241874786176,99.49028461959496
14416,00A8683E-0298-4034-962B-91E365EF7F33,93,0.9378720492644543,309,0.9947998631542936,117977.25,0.986383852206637,2.919055764625385,99.48002189381499
14368,33C832C0-273E-472D-84CD-A0A1990AB1CA,35,0.9811837153609305,95,0.9546356483065344,96769.74,0.983099555251454,2.918918918918919,99.47318007662835
14351,FD2A1DC0-1BE3-403E-9DF6-BA53783FD56B,70,0.97290455011974,110,0.9636674649332877,89320.73,0.9819363667464933,2.918508381799521,99.46633825944171
14401,B4369F96-1030-4C82-BC48-1B1B124BF156,89,0.9435511460827917,221,0.9893944577488881,107161.06,0.9853575094081424,2.918303113239822,99.45949644225506
14397,F24682C1-13AB-4A0D-8095-7A8AE5F118DA,65,0.9741361614779336,102,0.9589462880602121,106206.94,0.9850838179952104,2.9181662675333557,99.45265462506842
14282,559180B0-EA5F-4D69-8BF4-AD08B036402D,89,0.9435511460827917,380,0.9971262401642148,76049.5,0.9772151898734177,2.9178925761204244,99.44239189928845
13960,4AE93316-CB18-4D41-95C6-3F4E5C4693E4,28,0.9839890523434828,148,0.9787204926445433,36630.0,0.9551830311323982,2.9178925761204244,99.44239189928845
14614,88F905CF-DFEA-4E09-8CF2-12D02DD460D0,100,0.9333561409510777,179,0.9843995894628806,9856160.72,0.9999315771467671,2.9176873075607253,99.43212917350849
14487,76E03023-9E4C-499F-AE5E-EE69B778CE04,89,0.9435511460827917,165,0.9817310981867944,187662.5,0.9912418747861785,2.9165241190557643,99.42528735632183
14173,804922C7-AEFE-457B-9D31-47F35F60909D,22,0.9867943893260349,104,0.9599042080054738,55298.46,0.9697570988710229,2.9164556962025316,99.41844553913519
14612,16FD50F7-246D-4FF1-8081-2775DA80F7C9,100,0.9333561409510777,170,0.983099555251454,3233547.4,0.9997947314403011,2.916250427642833,99.41160372194855
14436,7BB4FA3F-7B1A-4144-8EF8-C43985A875D4,89,0.9435511460827917,182,0.9848785494355115,132480.0,0.9877523092712966,2.9161820047896,99.40476190476191
14552,AA9E9940-1246-4796-A134-C12E1AC2D5FC,108,0.9233664043790626,344,0.9962367430721861,471188.68,0.9956893602463223,2.915292507697571,99.39792008757526
14389,2D7815FC-F993-4025-B4A9-08F5892F3F66,89,0.9435511460827917,199,0.9870680807389668,104068.92,0.9845364351693465,2.915155661991105,99.3910782703886
13702,979EB60A-C3CB-4673-A653-6168ABCCF4AA,24,0.9854943551146083,264,0.9921313718782073,23745.5,0.9374615121450565,2.915087239137872,99.38423645320196
14488,A0379F22-8297-4B10-AC01-6AE09DF3F2CD,89,0.9435511460827917,149,0.9788573383510092,187695.11,0.9913102976394116,2.9137187820732127,99.37739463601532
13612,FB4A16DB-0673-47D0-B963-391B762E9221,18,0.9876838864180636,307,0.9946630174478276,20490.0,0.9313718782073213,2.913718782073212,99.37055281882868
14600,028D20EA-6751-4850-B137-A2DB9D6F0672,89,0.9435511460827917,126,0.9711255559356825,1268767.28,0.9989736572015053,2.9136503592199796,99.36371100164205
14478,FDF43148-6ED0-4FD5-8EF3-329563E58165,61,0.9750940814231953,87,0.9471091344509066,177716.57,0.9906260691070817,2.9128292849811834,99.35686918445539
14370,7D50CDE4-7F94-44A9-897B-201985D47EF2,89,0.9435511460827917,180,0.9846048580225796,98263.83,0.98323640095792,2.9113924050632916,99.35002736726875
14392,C0FCE860-1C2F-4157-97AA-33C52849272A,93,0.9378720492644543,208,0.9881628463906945,105387.5,0.9847417037290455,2.910776599384194,99.3431855500821
14500,ECFAA4A3-31B7-4F9B-889B-F2A803ED87BC,89,0.9435511460827917,136,0.9750256585699624,222875.14,0.9921313718782073,2.910708176530961,99.33634373289546
13882,7BEB7713-E2AE-4189-BC6D-FB274BE349D0,29,0.982894286691755,145,0.9777625726992816,31889.88,0.9498460485802258,2.9105029079712623,99.32950191570882
14324,F8FF7914-5059-46DA-B6C9-CD67D35BB651,95,0.9378036264112214,269,0.9924734861443723,83856.02,0.9800205268559699,2.9102976394115636,99.32266009852216
14251,9259D9FF-2848-439F-8285-238DD1EC201B,89,0.9435511460827917,252,0.9915155661991105,68987.5,0.9750940814231953,2.9101607937050975,99.31581828133552
14523,785C77F4-DBDB-48A4-907B-37F2A0CA78AE,101,0.9310981867943893,171,0.98323640095792,294907.25,0.9937050975025659,2.908039685254875,99.30897646414888
14297,E09A623B-0B1A-49F0-BAC4-E9CDCD4BA778,18,0.9876838864180636,81,0.9415668833390353,78589.0,0.9782415326719124,2.907492302429011,99.30213464696223
14288,DA07F04C-A95C-4ADA-B6C1-E87D60B76D6B,89,0.9435511460827917,188,0.9856312008210742,77570.0,0.9776257269928156,2.9068080738966815,99.28845101258894
14230,9B1BE605-371F-4B6A-A104-1D5C9BF1D0F6,9,0.9939787889154977,79,0.939172083475881,64375.0,0.9736572015053028,2.9068080738966815,99.28845101258894
14269,7F07D3DC-40FB-4323-A12D-03DE763C2B09,92,0.9396510434485118,237,0.9908313376667807,73174.82,0.976325692781389,2.9068080738966815,99.28845101258894
14337,424379AC-EAC9-4D99-90C2-3DB14BC0B7F2,101,0.9310981867943893,305,0.9943209031816627,86132.4,0.9809784468012316,2.9063975367772836,99.27476737821566
14503,EEC1CF61-16E0-4FC4-B44D-795CFD9FC45A,89,0.9435511460827917,124,0.9703044816968868,236353.3,0.9923366404379063,2.906192268217585,99.26792556102902
14131,AAF8616E-53B1-4B2F-B241-C57ECC25E773,24,0.9854943551146083,93,0.9527198084160109,50990.0,0.9668833390352378,2.905097502565857,99.25766283524904
14497,5B67E6A3-1D7B-4C50-91BB-30A9C32F7AA7,89,0.9435511460827917,122,0.9696202531645569,217040.0,0.9919261033185084,2.905097502565857,99.25766283524904
13883,2DA084DA-3066-4156-8D31-9D68F28E97A9,42,0.979609989736572,137,0.9752993499828942,31958.88,0.9499144714334588,2.9048238111529248,99.24740010946907
14093,6057EB4E-4F0D-425E-B3DF-A00BDA050E57,89,0.9435511460827917,359,0.99678412589805,47439.08,0.9642832706123845,2.9046185425932265,99.24055829228243
14382,FA6220E3-1B32-468F-A613-847FDF8FC748,106,0.9263770099213137,303,0.9941840574751967,102736.19,0.9840574751967157,2.904618542593226,99.23371647509579
14318,EF15A0E9-9BB4-47B0-86FE-D968ED8A357E,89,0.9435511460827917,163,0.9812521382141636,82705.0,0.979678412589805,2.9044816968867604,99.22687465790914
13677,A0459FA8-6020-41F8-A414-9920F8812FC1,15,0.9915839890523435,142,0.9768046527540198,22605.0,0.935819363667465,2.904208005473828,99.2200328407225
14496,177AAA57-08FE-431E-967F-7B96B3C7E2CB,105,0.9276086212795074,179,0.9843995894628806,207958.51,0.9918576804652754,2.903865891207664,99.21319102353586
14423,4887A274-EC46-45E7-956D-6D6BEFA635C7,89,0.9435511460827917,130,0.973178241532672,122590.0,0.9868628121792679,2.9035921997947316,99.20634920634922
14192,ECC767D3-9827-4A74-AABD-1B47721CF18A,43,0.9790626069107081,94,0.9534040369483407,57837.0,0.9710571330824496,2.9035237769414985,99.19950738916256
14465,42BD266C-4FBF-49F1-939B-E6EDC21B7B88,45,0.9786520697913103,75,0.9345877523092713,168451.24,0.989736572015053,2.9029763941156346,99.18582375478927
13825,E7B2B478-E016-414A-A496-921D88FFF044,29,0.982894286691755,133,0.9741361614779336,29270.0,0.9459459459459459,2.9029763941156346,99.18582375478927
13413,42F7079B-DCD7-40AC-AAC3-30288E309E32,18,0.9876838864180636,422,0.9975367772836127,15088.0,0.9177557304139583,2.9029763941156346,99.18582375478927
14542,6E851929-D275-4EEA-9DC6-346AB96A9CAE,89,0.9435511460827917,109,0.9633937735203558,368363.85,0.9950051317139925,2.90195005131714,99.17214012041599
14168,02DB0483-23CB-43C3-8E05-FF23F10708BD,36,0.9807047553882997,92,0.9517618884707493,54630.0,0.969414984604858,2.901881628463907,99.16529830322933
14581,5190E0ED-5E32-47EA-BF45-6FAD730C6C85,89,0.9435511460827917,105,0.9604515908313377,706315.0,0.9976736229900787,2.901676359904208,99.1584564860427
14354,9AD457F9-FF6F-4464-AA3E-9F0FAE611F76,11,0.9926787547040712,69,0.9267875470407116,90876.0,0.9821416353061923,2.901607937050975,99.15161466885604
14024,5C00A396-CD6B-438A-9775-4C007BB4B447,89,0.9435511460827917,491,0.9982894286691755,41130.0,0.9595620937393089,2.9014026684912757,99.1447728516694
14563,162F7DBF-FC0A-4F7F-BB57-93C312A77F11,89,0.9435511460827917,106,0.9613410879233664,542925.0,0.9964420116318851,2.901334245638043,99.13793103448276
14335,83C609D3-E425-43CF-AAD1-7D04E57F0942,37,0.9805679096818337,78,0.9381457406773862,85635.0,0.9808416010947657,2.8995552514539855,99.13108921729611
14022,34C4381D-B76F-4D81-B8DF-CB59112113D5,89,0.9435511460827917,321,0.9953472459801573,41081.94,0.959425248032843,2.898323640095792,99.12424740010947
14438,DCF099E3-E1A2-4FFD-A37A-E11644301009,89,0.9435511460827917,115,0.9664043790626069,132655.0,0.9878891549777625,2.8978446801231614,99.11740558292283
13995,00CE39AB-5D11-4A6F-BAB7-C83B902DE37C,58,0.9755730413958262,112,0.9646938077317824,39356.9,0.9575778309955525,2.897844680123161,99.11056376573619
14449,B5692682-620B-43C2-A3D7-02386454A00A,109,0.9209716045159083,207,0.9880944235374615,143515.0,0.9886418063633253,2.897707834416695,99.10372194854953
14105,E2DE0D03-E6FB-43D0-8743-5F18B3267EE6,89,0.9435511460827917,217,0.9888470749230243,48776.0,0.9651043448511802,2.897502565856996,99.09688013136288
14242,BC1741BA-D8B2-41E1-BCA2-D2DCF14AD1D5,89,0.9435511460827917,150,0.9789941840574752,67657.0,0.9744782757440985,2.8970236058843657,99.09003831417624
14332,6A1E409D-7CAA-4D30-B80F-439A86671196,92,0.9396510434485118,140,0.9761204242216901,85102.35,0.9806363325350667,2.8964078002052687,99.0831964969896
13632,5E7E9F35-13FA-4BEC-920B-44A08FB7A867,58,0.9755730413958262,206,0.9879575778309956,21141.24,0.9327403352719809,2.8962709544988026,99.07635467980296
13472,C920DF51-4793-4A19-BF46-FF42912C0808,15,0.9915839890523435,166,0.9821416353061923,16307.0,0.921792678754704,2.89551830311324,99.06951286261632
14116,CC0D6F8A-D9A0-452E-8884-DFBDA2017AA4,72,0.9719466301744782,99,0.9573041395826206,49575.0,0.965856996236743,2.895107765993842,99.06267104542967
14508,E499AAD1-55EF-4111-8541-473939870561,89,0.9435511460827917,101,0.9584673280875813,257935.0,0.9926787547040712,2.894697228874444,99.05582922824301
13970,6C869A8B-AD08-489F-9B31-9AE09D81D80C,17,0.9903523776941499,88,0.9481354772494013,37425.0,0.955867259664728,2.8943551146082793,99.04898741105637
14126,9FE786A8-CB85-47FF-A27E-47DD3BBED0A5,89,0.9435511460827917,176,0.9837837837837838,50597.5,0.9665412247690729,2.8938761546356484,99.04214559386973
14471,747B8B76-027A-44AE-A368-E9086FB204E2,89,0.9435511460827917,104,0.9599042080054738,173807.08,0.9901471091344509,2.8936024632227166,99.0353037766831
14439,81F7CC1B-376C-44DB-A88C-AD69F5A5484C,22,0.9867943893260349,64,0.918645227505987,133205.0,0.9879575778309956,2.8933971946630175,99.02846195949644
14559,E42121BB-C0D8-43B4-9EFB-A0FE7D382BF5,99,0.935682517960999,106,0.9613410879233664,517178.63,0.9961683202189532,2.8931919261033183,99.0216201423098
14426,E0A43299-856D-460A-BA7E-72E55BFDAB98,89,0.9435511460827917,107,0.9622990078686281,127379.5,0.9870680807389668,2.8929182346903866,99.01477832512316
14319,E900961A-2278-4432-8944-2254DE6A4E05,9,0.9939787889154977,64,0.918645227505987,82770.0,0.979746835443038,2.8923708518645226,99.0045155993432
14415,75E480B9-1500-49B9-A6A6-BF648CF55F76,107,0.9243243243243243,165,0.9817310981867944,117417.5,0.986315429353404,2.8923708518645226,99.0045155993432
14457,2D22CCDA-0B6F-468D-A598-AD43F2524CDF,116,0.915155661991105,205,0.9878207321245296,158648.0,0.9891891891891892,2.892165583304824,98.99425287356321
14409,CEC5D9FA-A280-406F-BFA6-961C7E03769D,89,0.9435511460827917,107,0.9622990078686281,113309.92,0.9859048922340061,2.891755046185426,98.98741105637657
13805,84F3B9F5-9AD3-4D54-BF84-05A3FF8852DA,18,0.9876838864180636,103,0.959425248032843,28500.0,0.9445774888812863,2.891686623332193,98.98056923918993
14169,C42BEC84-D176-4132-BFEB-56AAD4C0DE45,89,0.9435511460827917,147,0.9783099555251454,54797.5,0.969483407458091,2.891344509066028,98.9737274220033
14446,907B58EA-95AC-47EF-810C-0714C11D5130,89,0.9435511460827917,100,0.9577830995552514,142240.0,0.9884365378036264,2.8897707834416693,98.96688560481664
14322,890FC6B9-7C4C-4D13-B1E1-C9D52F8CD96B,105,0.9276086212795074,165,0.9817310981867944,83241.83,0.9799521040027369,2.889291823469039,98.96004378762998
14045,93159147-C52E-402D-AF9C-3DE398B02B67,101,0.9310981867943893,348,0.996510434485118,43123.76,0.9609989736572015,2.8886075949367087,98.95320197044335
13899,FFEE04A5-6E10-411B-BA0B-9FEB5159C649,71,0.972562435853575,111,0.9643516934656176,32635.6,0.9510092370851865,2.887923366404379,98.9463601532567
14021,56A847ED-A17C-4C29-99B6-8EA0A127A479,89,0.9435511460827917,181,0.9847417037290455,41076.0,0.95935682517961,2.8876496749914473,98.93951833607007
14108,D808B8F9-CF28-47A9-A206-7DCAB98F7441,102,0.9293191926103318,278,0.993020868970236,49095.0,0.9653096134108793,2.887649674991447,98.93267651888341
14136,8CDE77E7-7770-4EB7-8E8C-84371B0ABC82,89,0.9435511460827917,142,0.9768046527540198,51235.0,0.9672254533014026,2.8875812521382143,98.92583470169677
13934,3092C15A-9973-4399-9061-85F1BF8C680E,2,0.9980157372562436,76,0.935682517960999,34900.84,0.9534040369483407,2.8871022921655833,98.91899288451013
14578,7E71A05C-18B5-4F30-93A9-DF117809DD96,91,0.9414300376325693,88,0.9481354772494013,685365.0,0.9974683544303797,2.8870338693123503,98.91215106732348
13681,EB2C43FF-F6D9-4674-8805-C11A6DCDA025,24,0.9854943551146083,113,0.9651727677044133,22700.0,0.9360930550803969,2.8867601778994185,98.90530925013684
13890,71705A2F-60D4-499C-B15B-BFE72B3EB390,89,0.9435511460827917,271,0.9926787547040712,32222.5,0.9503934314060897,2.8866233321929524,98.89504652435687
14129,714D5CCD-66FD-4D52-8E47-4F95D9126206,92,0.9396510434485118,158,0.9802257954156688,50640.0,0.9667464933287718,2.8866233321929524,98.89504652435687
14002,CFD0908D-1B61-4ECC-A26C-514A4CBC8715,28,0.9839890523434828,84,0.9443037974683545,39993.0,0.9580567909681834,2.8863496407800207,98.8847837985769
13771,8FF7A915-C028-4373-A3F5-684485D82E7B,52,0.9775573041395826,115,0.9664043790626069,26890.0,0.942251111871365,2.8862127950735545,98.87794198139026
14209,D0F20FB5-5B6D-4D9C-925F-3603B7A434C2,89,0.9435511460827917,124,0.9703044816968868,59864.34,0.9722203215874102,2.886075949367089,98.86767925561028
14476,4E70706F-CC47-4732-8E4C-0DD176DC2348,151,0.8992131371878207,345,0.9963735887786521,176756.38,0.9904892234006158,2.886075949367089,98.86767925561028
